sno,sort_order,event_type_mod,side,is_goal,assist_method,shot_outcome_mod,location_mod,Side1_Win,Side2_Win,Draw
475,38,1,1,0,1,1,3,1,0,0
475,39,3,2,0,0,0,6,1,0,0
475,40,0,1,0,0,0,2,1,0,0
475,41,0,1,0,0,0,6,1,0,0
475,42,0,2,0,0,0,6,1,0,0
475,43,1,2,0,0,2,15,1,0,0
475,44,3,1,0,0,0,6,1,0,0
475,45,0,2,0,0,0,1,1,0,0
475,46,1,1,0,0,2,3,1,0,0
475,47,1,1,0,2,2,6,1,0,0
475,48,0,1,0,0,0,6,1,0,0
475,49,1,1,0,1,2,15,1,0,0
475,50,0,2,0,0,0,1,1,0,0
475,51,3,1,0,0,0,6,1,0,0
475,52,0,2,0,0,0,6,1,0,0
475,53,1,2,0,2,2,3,1,0,0
475,54,3,2,0,0,0,6,1,0,0
475,55,0,1,0,0,0,2,1,0,0
475,56,3,2,0,0,0,6,1,0,0
475,57,1,2,0,1,1,15,1,0,0
475,58,0,2,0,0,0,6,1,0,0
475,59,1,2,0,2,2,3,1,0,0
475,60,0,2,0,0,0,6,1,0,0
475,61,1,2,0,0,1,15,1,0,0
475,62,3,2,0,0,0,6,1,0,0
475,63,0,1,0,0,0,1,1,0,0
475,64,4,2,0,0,0,6,1,0,0
475,65,0,2,0,0,0,1,1,0,0
475,66,3,1,0,0,0,6,1,0,0
475,67,0,2,0,0,0,6,1,0,0
475,68,1,2,0,1,2,15,1,0,0
475,69,3,2,0,0,0,6,1,0,0
475,70,0,1,0,0,0,1,1,0,0
475,71,1,1,1,2,1,13,1,0,0
475,72,0,2,0,0,0,1,1,0,0
475,73,3,1,0,0,0,6,1,0,0
475,74,0,2,0,0,0,6,1,0,0
475,75,1,2,0,1,2,15,1,0,0
475,76,0,2,0,0,0,6,1,0,0
475,77,0,1,0,0,0,6,1,0,0
475,78,1,2,0,2,2,3,1,0,0
475,79,1,1,0,0,2,15,1,0,0
475,80,3,2,0,0,0,6,1,0,0
475,81,0,1,0,0,0,2,1,0,0
475,82,0,2,0,0,0,2,1,0,0
475,83,3,1,0,0,0,6,1,0,0
475,84,0,1,0,0,0,6,1,0,0
475,85,1,1,0,2,2,6,1,0,0
475,86,0,2,0,0,0,6,1,0,0
475,87,7,2,0,0,0,6,1,0,0
475,88,1,1,0,1,1,3,1,0,0
475,89,0,2,0,0,0,1,1,0,0
475,90,3,1,0,0,0,6,1,0,0
475,91,4,1,0,0,0,6,1,0,0
475,92,7,1,0,0,0,6,1,0,0
475,93,0,2,0,0,0,6,1,0,0
475,94,0,1,0,0,0,6,1,0,0
475,95,7,2,0,0,0,6,1,0,0
475,96,7,2,0,0,0,6,1,0,0
475,97,0,2,0,0,0,6,1,0,0
475,98,3,1,0,0,0,6,1,0,0
475,99,0,2,0,0,0,2,1,0,0
475,100,0,1,0,0,0,2,1,0,0
475,101,3,2,0,0,0,6,1,0,0
475,102,7,1,0,0,0,6,1,0,0
475,103,0,2,0,0,0,1,1,0,0
475,104,3,1,0,0,0,6,1,0,0
475,105,0,1,0,0,0,2,1,0,0
475,106,3,2,0,0,0,6,1,0,0
475,107,1,2,0,1,2,15,1,0,0
475,108,0,1,0,0,0,6,1,0,0
475,109,0,1,0,0,0,2,1,0,0
475,110,3,2,0,0,0,6,1,0,0
475,111,0,1,0,0,0,1,1,0,0
475,112,3,2,0,0,0,6,1,0,0
476,1,1,2,0,0,2,15,0,0,1
476,2,3,2,0,0,0,6,0,0,1
476,3,0,1,0,0,0,1,0,0,1
476,4,3,2,0,0,0,6,0,0,1
476,5,0,1,0,0,0,1,0,0,1
476,6,1,1,0,0,1,15,0,0,1
476,7,0,1,0,0,0,6,0,0,1
476,8,0,2,0,0,0,6,0,0,1
476,9,0,2,0,0,0,2,0,0,1
476,10,3,1,0,0,0,6,0,0,1
476,11,0,2,0,0,0,1,0,0,1
476,12,3,1,0,0,0,6,0,0,1
476,13,1,2,0,1,2,3,0,0,1
476,14,3,2,0,0,0,6,0,0,1
476,15,0,1,0,0,0,2,0,0,1
476,16,1,1,0,0,2,15,0,0,1
476,17,1,2,0,4,1,3,0,0,1
476,18,0,2,0,0,0,6,0,0,1
476,19,3,2,0,0,0,6,0,0,1
476,20,0,1,0,0,0,2,0,0,1
476,21,1,2,0,0,2,15,0,0,1
476,22,3,2,0,0,0,6,0,0,1
476,23,0,1,0,0,0,1,0,0,1
476,24,7,1,0,0,0,6,0,0,1
476,25,1,2,0,1,1,15,0,0,1
476,26,0,1,0,0,0,6,0,0,1
476,27,1,2,0,4,1,15,0,0,1
476,28,0,2,0,0,0,6,0,0,1
476,29,1,2,0,0,1,6,0,0,1
476,30,1,2,1,0,0,6,0,1,0
476,31,7,1,0,0,0,6,0,1,0
476,32,0,2,0,0,0,2,0,1,0
476,33,3,1,0,0,0,6,0,1,0
476,34,0,1,0,0,0,6,0,1,0
476,35,3,2,0,0,0,6,0,1,0
476,36,0,1,0,0,0,1,0,1,0
476,37,0,2,0,0,0,2,0,1,0
476,38,3,1,0,0,0,6,0,1,0
476,39,3,2,0,0,0,6,0,1,0
476,40,0,1,0,0,0,2,0,1,0
476,41,1,1,0,1,1,15,0,1,0
476,42,0,1,0,0,0,6,0,1,0
476,43,1,1,0,2,2,3,0,1,0
476,44,1,1,0,3,1,15,0,1,0
476,45,1,2,0,1,1,15,0,1,0
476,46,1,2,0,4,2,3,0,1,0
476,47,1,1,0,2,1,13,0,1,0
476,48,1,1,0,0,1,13,0,1,0
476,49,0,1,0,0,0,6,0,1,0
476,50,0,2,0,0,0,6,0,1,0
476,51,1,2,0,1,1,15,0,1,0
476,52,1,2,0,1,2,15,0,1,0
476,53,0,2,0,0,0,1,0,1,0
476,54,3,1,0,0,0,6,0,1,0
476,55,0,2,0,0,0,6,0,1,0
476,56,0,1,0,0,0,6,0,1,0
476,57,0,2,0,0,0,6,0,1,0
476,58,0,2,0,0,0,6,0,1,0
476,59,3,2,0,0,0,6,0,1,0
476,60,0,1,0,0,0,2,0,1,0
476,61,7,1,0,0,0,6,0,1,0
476,62,3,2,0,0,0,6,0,1,0
476,63,0,1,0,0,0,2,0,1,0
476,64,1,1,0,1,1,15,0,1,0
476,65,3,2,0,0,0,6,0,1,0
476,66,0,1,0,0,0,1,0,1,0
476,67,4,2,0,0,0,6,0,1,0
476,68,3,2,0,0,0,6,0,1,0
476,69,0,1,0,0,0,2,0,1,0
476,70,3,2,0,0,0,6,0,1,0
476,71,0,1,0,0,0,2,0,1,0
476,72,1,1,1,2,1,3,0,0,1
476,73,0,2,0,0,0,1,0,0,1
476,74,3,1,0,0,0,6,0,0,1
476,75,3,2,0,0,0,6,0,0,1
476,76,0,1,0,0,0,1,0,0,1
476,77,4,2,0,0,0,6,0,0,1
476,78,7,2,0,0,0,6,0,0,1
476,79,1,1,0,0,2,15,0,0,1
476,80,3,2,0,0,0,6,0,0,1
476,81,0,1,0,0,0,2,0,0,1
476,82,0,2,0,0,0,1,0,0,1
476,83,3,1,0,0,0,6,0,0,1
476,84,0,2,0,0,0,6,0,0,1
476,85,1,1,1,2,1,3,1,0,0
476,86,0,2,0,0,0,1,1,0,0
476,87,3,1,0,0,0,6,1,0,0
476,88,1,2,0,0,1,15,1,0,0
476,89,7,2,0,0,0,6,1,0,0
476,90,1,2,0,0,2,15,1,0,0
476,91,7,2,0,0,0,6,1,0,0
476,92,3,2,0,0,0,6,1,0,0
476,93,0,1,0,0,0,1,1,0,0
476,94,1,1,0,2,2,3,1,0,0
476,95,0,2,0,0,0,1,1,0,0
476,96,3,1,0,0,0,6,1,0,0
476,97,6,1,0,0,0,6,1,0,0
476,98,1,2,0,1,2,3,1,0,0
476,99,0,1,0,0,0,2,1,0,0
476,100,0,2,0,0,0,1,1,0,0
476,101,3,1,0,0,0,6,1,0,0
476,102,0,2,0,0,0,6,1,0,0
476,103,1,2,0,1,2,15,1,0,0
476,104,3,2,0,0,0,6,1,0,0
476,105,0,1,0,0,0,2,1,0,0
477,1,0,2,0,0,0,2,0,0,1
477,2,3,1,0,0,0,6,0,0,1
477,3,4,1,0,0,0,6,0,0,1
477,4,3,2,0,0,0,6,0,0,1
477,5,0,1,0,0,0,1,0,0,1
477,6,0,2,0,0,0,6,0,0,1
477,7,3,2,0,0,0,6,0,0,1
477,8,0,1,0,0,0,1,0,0,1
477,9,1,1,0,1,1,15,0,0,1
477,10,1,1,0,1,1,15,0,0,1
477,11,0,2,0,0,0,6,0,0,1
477,12,1,2,0,2,1,3,0,0,1
477,13,1,1,1,1,1,3,1,0,0
477,14,1,1,0,0,2,15,1,0,0
477,15,3,2,0,0,0,6,1,0,0
477,16,0,1,0,0,0,2,1,0,0
477,17,3,2,0,0,0,6,1,0,0
477,18,0,1,0,0,0,1,1,0,0
477,19,1,1,0,2,1,3,1,0,0
477,20,0,1,0,0,0,6,1,0,0
477,21,1,1,0,1,2,15,1,0,0
477,22,1,2,1,3,1,15,0,0,1
477,23,3,1,0,0,0,6,0,0,1
477,24,0,2,0,0,0,2,0,0,1
477,25,1,1,0,1,1,3,0,0,1
477,26,3,2,0,0,0,6,0,0,1
477,27,0,1,0,0,0,1,0,0,1
477,28,4,2,0,0,0,6,0,0,1
477,29,1,1,0,1,2,3,0,0,1
477,30,1,2,1,0,1,15,0,1,0
477,31,1,1,0,1,2,15,0,1,0
477,32,3,2,0,0,0,6,0,1,0
477,33,0,1,0,0,0,1,0,1,0
477,34,3,2,0,0,0,6,0,1,0
477,35,0,1,0,0,0,1,0,1,0
477,36,4,2,0,0,0,6,0,1,0
477,37,1,1,0,0,2,15,0,1,0
477,38,0,2,0,0,0,2,0,1,0
477,39,3,1,0,0,0,6,0,1,0
477,40,1,1,0,1,2,15,0,1,0
477,41,3,2,0,0,0,6,0,1,0
477,42,0,1,0,0,0,1,0,1,0
477,43,1,2,0,0,2,15,0,1,0
477,44,0,1,0,0,0,6,0,1,0
477,45,3,2,0,0,0,6,0,1,0
477,46,0,1,0,0,0,1,0,1,0
477,47,3,2,0,0,0,6,0,1,0
477,48,0,1,0,0,0,2,0,1,0
477,49,0,2,0,0,0,2,0,1,0
477,50,3,1,0,0,0,6,0,1,0
477,51,4,1,0,0,0,6,0,1,0
477,52,1,1,0,1,2,3,0,1,0
477,53,0,1,0,0,0,6,0,1,0
477,54,3,2,0,0,0,6,0,1,0
477,55,0,1,0,0,0,2,0,1,0
477,56,1,1,0,2,1,3,0,1,0
477,57,0,1,0,0,0,6,0,1,0
477,58,1,2,0,1,1,3,0,1,0
477,59,3,2,0,0,0,6,0,1,0
477,60,0,1,0,0,0,2,0,1,0
477,61,4,2,0,0,0,6,0,1,0
477,62,1,2,0,1,1,15,0,1,0
477,63,0,1,0,0,0,6,0,1,0
477,64,0,1,0,0,0,6,0,1,0
477,65,0,2,0,0,0,1,0,1,0
477,66,3,1,0,0,0,6,0,1,0
477,67,1,1,0,1,1,3,0,1,0
477,68,7,2,0,0,0,6,0,1,0
477,69,1,1,0,4,1,3,0,1,0
477,70,3,2,0,0,0,6,0,1,0
477,71,0,1,0,0,0,1,0,1,0
477,72,1,1,0,0,2,15,0,1,0
477,73,0,2,0,0,0,2,0,1,0
477,74,3,1,0,0,0,6,0,1,0
477,75,7,1,0,0,0,6,0,1,0
477,76,1,1,0,1,1,15,0,1,0
477,77,1,1,0,1,2,15,0,1,0
477,78,3,2,0,0,0,6,0,1,0
477,79,0,1,0,0,0,2,0,1,0
477,80,0,1,0,0,0,6,0,1,0
477,81,1,1,0,2,2,3,0,1,0
477,82,7,2,0,0,0,6,0,1,0
477,83,7,1,0,0,0,6,0,1,0
477,84,1,1,1,0,1,3,0,0,1
477,85,0,1,0,0,0,6,0,0,1
477,86,0,2,0,0,0,2,0,0,1
477,87,3,1,0,0,0,6,0,0,1
477,88,3,2,0,0,0,6,0,0,1
477,89,0,1,0,0,0,1,0,0,1
477,90,0,1,0,0,0,6,0,0,1
477,91,3,2,0,0,0,6,0,0,1
477,92,0,1,0,0,0,1,0,0,1
477,93,1,1,0,1,2,13,0,0,1
477,94,7,1,0,0,0,6,0,0,1
477,95,0,2,0,0,0,6,0,0,1
477,96,7,2,0,0,0,6,0,0,1
477,97,0,2,0,0,0,6,0,0,1
477,98,11,2,0,0,0,6,0,0,1
477,99,1,1,1,0,1,13,1,0,0
477,100,6,1,0,0,0,6,1,0,0
477,101,1,1,0,1,1,3,1,0,0
477,102,3,2,0,0,0,6,1,0,0
477,103,0,2,0,0,0,1,1,0,0
477,104,3,1,0,0,0,6,1,0,0
477,105,1,2,0,3,1,3,1,0,0
477,106,1,2,0,0,1,15,1,0,0
477,107,3,2,0,0,0,6,1,0,0
477,108,0,1,0,0,0,2,1,0,0
477,109,0,2,0,0,0,2,1,0,0
477,110,3,1,0,0,0,6,1,0,0
477,111,1,2,0,0,2,15,1,0,0
478,1,1,2,0,1,2,15,0,0,1
478,2,1,2,0,1,2,15,0,0,1
478,3,3,1,0,0,0,6,0,0,1
478,4,0,1,0,0,0,2,0,0,1
478,5,0,2,0,0,0,1,0,0,1
478,6,3,2,0,0,0,6,0,0,1
478,7,0,1,0,0,0,1,0,0,1
478,8,3,1,0,0,0,6,0,0,1
478,9,0,2,0,0,0,2,0,0,1
478,10,0,2,0,0,0,6,0,0,1
478,11,1,2,0,0,2,15,0,0,1
478,12,0,1,0,0,0,6,0,0,1
478,13,3,1,0,0,0,6,0,0,1
478,14,0,2,0,0,0,1,0,0,1
478,15,1,2,0,0,2,3,0,0,1
478,16,3,1,0,0,0,6,0,0,1
478,17,0,2,0,0,0,2,0,0,1
478,18,0,1,0,0,0,1,0,0,1
478,19,3,2,0,0,0,6,0,0,1
478,20,1,1,0,4,1,3,0,0,1
478,21,0,1,0,0,0,1,0,0,1
478,22,3,2,0,0,0,6,0,0,1
478,23,1,1,0,2,1,3,0,0,1
478,24,0,2,0,0,0,6,0,0,1
478,25,1,1,0,1,1,3,0,0,1
478,26,1,1,0,1,1,15,0,0,1
478,27,0,1,0,0,0,1,0,0,1
478,28,3,2,0,0,0,6,0,0,1
478,29,1,1,0,2,1,3,0,0,1
478,30,0,1,0,0,0,6,0,0,1
478,31,1,2,0,1,1,15,0,0,1
478,32,3,1,0,0,0,6,0,0,1
478,33,0,2,0,0,0,1,0,0,1
478,34,0,1,0,0,0,2,0,0,1
478,35,3,2,0,0,0,6,0,0,1
478,36,1,2,0,2,1,3,0,0,1
478,37,1,2,0,1,1,3,0,0,1
478,38,3,1,0,0,0,6,0,0,1
478,39,0,2,0,0,0,1,0,0,1
478,40,0,2,0,0,0,6,0,0,1
478,41,1,2,0,1,1,15,0,0,1
478,42,0,2,0,0,0,6,0,0,1
478,43,0,2,0,0,0,6,0,0,1
478,44,1,2,0,1,2,3,0,0,1
478,45,3,1,0,0,0,6,0,0,1
478,46,4,1,0,0,0,6,0,0,1
478,47,0,2,0,0,0,1,0,0,1
478,48,1,2,0,0,2,3,0,0,1
478,49,0,1,0,0,0,2,0,0,1
478,50,1,1,0,1,1,3,0,0,1
478,51,3,2,0,0,0,6,0,0,1
478,52,0,2,0,0,0,6,0,0,1
478,53,0,1,0,0,0,2,0,0,1
478,54,0,2,0,0,0,6,0,0,1
478,55,3,2,0,0,0,6,0,0,1
478,56,0,1,0,0,0,2,0,0,1
478,57,3,2,0,0,0,6,0,0,1
478,58,3,1,0,0,0,6,0,0,1
478,59,0,2,0,0,0,2,0,0,1
478,60,0,1,0,0,0,2,0,0,1
478,61,3,2,0,0,0,6,0,0,1
478,62,0,1,0,0,0,1,0,0,1
478,63,3,2,0,0,0,6,0,0,1
478,64,0,2,0,0,0,6,0,0,1
478,65,1,2,0,1,1,15,0,0,1
478,66,0,2,0,0,0,6,0,0,1
478,67,3,1,0,0,0,6,0,0,1
478,68,0,1,0,0,0,2,0,0,1
478,69,0,1,0,0,0,6,0,0,1
478,70,0,2,0,0,0,2,0,0,1
478,71,3,2,0,0,0,6,0,0,1
478,72,1,1,0,1,1,3,0,0,1
478,73,0,2,0,0,0,6,0,0,1
478,74,3,1,0,0,0,6,0,0,1
478,75,0,2,0,0,0,6,0,0,1
478,76,0,2,0,0,0,1,0,0,1
478,77,0,2,0,0,0,6,0,0,1
478,78,0,1,0,0,0,2,0,0,1
478,79,3,2,0,0,0,6,0,0,1
478,80,0,1,0,0,0,2,0,0,1
478,81,0,1,0,0,0,2,0,0,1
478,82,3,2,0,0,0,6,0,0,1
478,83,3,1,0,0,0,6,0,0,1
478,84,0,2,0,0,0,2,0,0,1
478,85,0,2,0,0,0,6,0,0,1
478,86,1,2,1,2,1,3,0,1,0
478,87,0,2,0,0,0,6,0,1,0
478,88,0,1,0,0,0,2,0,1,0
478,89,1,2,0,2,1,3,0,1,0
478,90,3,2,0,0,0,6,0,1,0
478,91,7,1,0,0,0,6,0,1,0
478,92,3,1,0,0,0,6,0,1,0
478,93,0,2,0,0,0,1,0,1,0
478,94,0,1,0,0,0,2,0,1,0
478,95,0,2,0,0,0,6,0,1,0
478,96,0,1,0,0,0,6,0,1,0
478,97,1,1,0,2,2,13,0,1,0
478,98,1,2,0,0,1,15,0,1,0
478,99,0,2,0,0,0,6,0,1,0
478,100,1,2,0,1,2,15,0,1,0
478,101,3,1,0,0,0,6,0,1,0
478,102,0,2,0,0,0,2,0,1,0
478,103,1,2,0,1,1,15,0,1,0
478,104,1,2,0,1,1,15,0,1,0
478,105,0,1,0,0,0,1,0,1,0
478,106,3,2,0,0,0,6,0,1,0
478,107,4,2,0,0,0,6,0,1,0
478,108,1,1,1,2,1,15,0,0,1
478,109,1,1,0,0,1,15,0,0,1
478,110,0,1,0,0,0,6,0,0,1
478,111,3,1,0,0,0,6,0,0,1
478,112,4,1,0,0,0,6,0,0,1
478,113,0,2,0,0,0,1,0,0,1
478,114,0,1,0,0,0,2,0,0,1
478,115,7,2,0,0,0,6,0,0,1
478,116,3,2,0,0,0,6,0,0,1
478,117,0,1,0,0,0,6,0,0,1
478,118,1,1,0,0,1,3,0,0,1
478,119,7,1,0,0,0,6,0,0,1
478,120,7,2,0,0,0,6,0,0,1
478,121,0,2,0,0,0,6,0,0,1
478,122,0,2,0,0,0,6,0,0,1
478,123,0,2,0,0,0,6,0,0,1
478,124,1,2,0,1,2,3,0,0,1
478,125,0,2,0,0,0,6,0,0,1
478,126,4,2,0,0,0,6,0,0,1
479,1,0,2,0,0,0,2,0,0,1
479,2,3,1,0,0,0,6,0,0,1
479,3,0,2,0,0,0,6,0,0,1
479,4,3,2,0,0,0,6,0,0,1
479,5,0,1,0,0,0,1,0,0,1
479,6,1,1,0,1,2,15,0,0,1
479,7,3,2,0,0,0,6,0,0,1
479,8,0,1,0,0,0,1,0,0,1
479,9,0,1,0,0,0,6,0,0,1
479,10,0,2,0,0,0,1,0,0,1
479,11,3,1,0,0,0,6,0,0,1
479,12,0,2,0,0,0,2,0,0,1
479,13,3,1,0,0,0,6,0,0,1
479,14,1,2,0,1,1,15,0,0,1
479,15,0,2,0,0,0,6,0,0,1
479,16,1,2,0,3,1,15,0,0,1
479,17,0,1,0,0,0,2,0,0,1
479,18,3,2,0,0,0,6,0,0,1
479,19,1,2,0,0,2,15,0,0,1
479,20,1,2,1,1,1,15,0,1,0
479,21,0,2,0,0,0,6,0,1,0
479,22,0,1,0,0,0,6,0,1,0
479,23,1,1,0,0,2,15,0,1,0
479,24,1,1,0,1,2,15,0,1,0
479,25,3,2,0,0,0,6,0,1,0
479,26,0,1,0,0,0,2,0,1,0
479,27,1,1,0,1,2,3,0,1,0
479,28,0,1,0,0,0,2,0,1,0
479,29,3,2,0,0,0,6,0,1,0
479,30,0,1,0,0,0,2,0,1,0
479,31,0,2,0,0,0,1,0,1,0
479,32,3,1,0,0,0,6,0,1,0
479,33,0,1,0,0,0,6,0,1,0
479,34,0,1,0,0,0,1,0,1,0
479,35,3,2,0,0,0,6,0,1,0
479,36,4,2,0,0,0,6,0,1,0
479,37,1,1,0,2,1,3,0,1,0
479,38,0,1,0,0,0,6,0,1,0
479,39,0,1,0,0,0,6,0,1,0
479,40,3,1,0,0,0,6,0,1,0
479,41,0,2,0,0,0,2,0,1,0
479,42,0,1,0,0,0,1,0,1,0
479,43,3,2,0,0,0,6,0,1,0
479,44,0,1,0,0,0,6,0,1,0
479,45,0,1,0,0,0,6,0,1,0
479,46,1,1,0,2,1,3,0,1,0
479,47,0,1,0,0,0,6,0,1,0
479,48,3,1,0,0,0,6,0,1,0
479,49,0,2,0,0,0,2,0,1,0
479,50,4,1,0,0,0,6,0,1,0
479,51,3,1,0,0,0,6,0,1,0
479,52,0,2,0,0,0,1,0,1,0
479,53,0,2,0,0,0,6,0,1,0
479,54,0,1,0,0,0,2,0,1,0
479,55,3,2,0,0,0,6,0,1,0
479,56,0,2,0,0,0,2,0,1,0
479,57,1,2,0,1,2,3,0,1,0
479,58,7,1,0,0,0,6,0,1,0
479,59,1,2,1,1,1,3,0,1,0
479,60,3,1,0,0,0,6,0,1,0
479,61,0,2,0,0,0,2,0,1,0
479,62,3,1,0,0,0,6,0,1,0
479,63,0,2,0,0,0,2,0,1,0
479,64,7,2,0,0,0,6,0,1,0
479,65,0,1,0,0,0,6,0,1,0
479,66,3,1,0,0,0,6,0,1,0
479,67,0,2,0,0,0,1,0,1,0
479,68,7,1,0,0,0,6,0,1,0
479,69,0,2,0,0,0,1,0,1,0
479,70,3,1,0,0,0,6,0,1,0
479,71,1,2,0,1,1,3,0,1,0
479,72,0,2,0,0,0,6,0,1,0
479,73,0,2,0,0,0,1,0,1,0
479,74,3,1,0,0,0,6,0,1,0
479,75,7,2,0,0,0,6,0,1,0
479,76,1,2,0,0,1,15,0,1,0
479,77,7,1,0,0,0,6,0,1,0
479,78,1,1,0,2,1,3,0,1,0
479,79,3,2,0,0,0,6,0,1,0
479,80,0,1,0,0,0,2,0,1,0
479,81,7,2,0,0,0,6,0,1,0
479,82,3,2,0,0,0,6,0,1,0
479,83,0,1,0,0,0,1,0,1,0
479,84,1,1,0,0,2,15,0,1,0
479,85,1,1,0,0,1,15,0,1,0
479,86,0,2,0,0,0,6,0,1,0
479,87,0,1,0,0,0,2,0,1,0
479,88,3,2,0,0,0,6,0,1,0
479,89,0,1,0,0,0,1,0,1,0
479,90,0,1,0,0,0,6,0,1,0
479,91,3,2,0,0,0,6,0,1,0
479,92,0,1,0,0,0,1,0,1,0
479,93,1,1,1,0,1,13,0,1,0
479,94,1,2,0,1,2,3,0,1,0
479,95,4,1,0,0,0,6,0,1,0
479,96,0,1,0,0,0,6,0,1,0
479,97,0,1,0,0,0,6,0,1,0
479,98,1,1,0,0,2,15,0,1,0
479,99,4,2,0,0,0,6,0,1,0
479,100,4,2,0,0,0,6,0,1,0
479,101,1,2,0,3,2,3,0,1,0
479,102,3,2,0,0,0,6,0,1,0
479,103,0,1,0,0,0,1,0,1,0
479,104,4,2,0,0,0,6,0,1,0
479,105,1,1,0,1,2,3,0,1,0
480,1,1,2,0,1,1,6,0,0,1
480,2,1,2,0,2,2,3,0,0,1
480,3,0,2,0,0,0,6,0,0,1
480,4,0,2,0,0,0,6,0,0,1
480,5,3,1,0,0,0,6,0,0,1
480,6,0,2,0,0,0,1,0,0,1
480,7,0,2,0,0,0,1,0,0,1
480,8,3,1,0,0,0,6,0,0,1
480,9,1,2,0,0,2,15,0,0,1
480,10,3,2,0,0,0,6,0,0,1
480,11,0,1,0,0,0,2,0,0,1
480,12,1,2,0,1,1,3,0,0,1
480,13,0,1,0,0,0,1,0,0,1
480,14,3,2,0,0,0,6,0,0,1
480,15,0,1,0,0,0,6,0,0,1
480,16,1,1,0,1,2,3,0,0,1
480,17,4,1,0,0,0,6,0,0,1
480,18,0,2,0,0,0,1,0,0,1
480,19,3,1,0,0,0,6,0,0,1
480,20,1,2,0,0,2,15,0,0,1
480,21,1,2,0,0,2,15,0,0,1
480,22,0,2,0,0,0,6,0,0,1
480,23,1,2,0,0,1,15,0,0,1
480,24,0,2,0,0,0,2,0,0,1
480,25,3,1,0,0,0,6,0,0,1
480,26,0,2,0,0,0,6,0,0,1
480,27,0,2,0,0,0,6,0,0,1
480,28,0,2,0,0,0,2,0,0,1
480,29,3,1,0,0,0,6,0,0,1
480,30,3,1,0,0,0,6,0,0,1
480,31,0,2,0,0,0,1,0,0,1
480,32,0,2,0,0,0,6,0,0,1
480,33,1,2,0,1,1,3,0,0,1
480,34,0,2,0,0,0,6,0,0,1
480,35,1,2,0,1,1,15,0,0,1
480,36,1,1,0,2,2,3,0,0,1
480,37,3,1,0,0,0,6,0,0,1
480,38,0,2,0,0,0,2,0,0,1
480,39,4,2,0,0,0,6,0,0,1
480,40,3,2,0,0,0,6,0,0,1
480,41,0,1,0,0,0,1,0,0,1
480,42,4,1,0,0,0,6,0,0,1
480,43,0,2,0,0,0,1,0,0,1
480,44,3,1,0,0,0,6,0,0,1
480,45,1,2,0,2,2,3,0,0,1
480,46,7,1,0,0,0,6,0,0,1
480,47,0,2,0,0,0,1,0,0,1
480,48,0,2,0,0,0,6,0,0,1
480,49,1,2,0,2,2,3,0,0,1
480,50,1,1,0,1,2,15,0,0,1
480,51,0,2,0,0,0,6,0,0,1
480,52,0,1,0,0,0,6,0,0,1
480,53,0,2,0,0,0,1,0,0,1
480,54,3,1,0,0,0,6,0,0,1
480,55,1,2,0,1,1,15,0,0,1
480,56,0,2,0,0,0,6,0,0,1
480,57,0,2,0,0,0,2,0,0,1
480,58,3,1,0,0,0,6,0,0,1
480,59,3,1,0,0,0,6,0,0,1
480,60,0,2,0,0,0,1,0,0,1
480,61,0,2,0,0,0,6,0,0,1
480,62,1,1,0,1,2,15,0,0,1
480,63,7,2,0,0,0,6,0,0,1
480,64,0,2,0,0,0,6,0,0,1
480,65,0,1,0,0,0,6,0,0,1
480,66,1,1,0,1,1,15,0,0,1
480,67,1,1,1,2,1,3,1,0,0
480,68,0,1,0,0,0,6,1,0,0
480,69,7,2,0,0,0,6,1,0,0
480,70,7,2,0,0,0,6,1,0,0
480,71,4,1,0,0,0,6,1,0,0
480,72,0,2,0,0,0,6,1,0,0
480,73,1,2,0,1,1,15,1,0,0
480,74,1,2,0,1,1,15,1,0,0
480,75,0,2,0,0,0,6,1,0,0
480,76,4,1,0,0,0,6,1,0,0
480,77,0,1,0,0,0,6,1,0,0
480,78,1,2,0,0,1,15,1,0,0
480,79,0,2,0,0,0,6,1,0,0
480,80,1,2,0,1,1,3,1,0,0
480,81,1,2,0,1,1,3,1,0,0
480,82,1,2,0,1,1,15,1,0,0
480,83,7,1,0,0,0,6,1,0,0
480,84,0,1,0,0,0,6,1,0,0
480,85,1,1,0,1,2,15,1,0,0
480,86,0,1,0,0,0,2,1,0,0
480,87,3,2,0,0,0,6,1,0,0
480,88,1,2,0,0,1,15,1,0,0
480,89,4,2,0,0,0,6,1,0,0
480,90,0,2,0,0,0,6,1,0,0
480,91,0,2,0,0,0,2,1,0,0
480,92,3,1,0,0,0,6,1,0,0
480,93,7,1,0,0,0,6,1,0,0
480,94,0,2,0,0,0,6,1,0,0
481,1,3,1,0,0,0,6,0,0,1
481,2,0,2,0,0,0,2,0,0,1
481,3,0,1,0,0,0,1,0,0,1
481,4,3,2,0,0,0,6,0,0,1
481,5,0,1,0,0,0,6,0,0,1
481,6,0,1,0,0,0,1,0,0,1
481,7,3,2,0,0,0,6,0,0,1
481,8,1,1,0,1,2,15,0,0,1
481,9,1,2,0,1,1,3,0,0,1
481,10,3,1,0,0,0,6,0,0,1
481,11,0,2,0,0,0,1,0,0,1
481,12,0,1,0,0,0,2,0,0,1
481,13,3,2,0,0,0,6,0,0,1
481,14,3,1,0,0,0,6,0,0,1
481,15,0,2,0,0,0,2,0,0,1
481,16,0,2,0,0,0,6,0,0,1
481,17,0,1,0,0,0,6,0,0,1
